order_id,created_date,total_paid,state,id,id_order,product_id,product_quantity,sku,unit_price,date,name,desc,price,in_stock,type,short,long
300035,2017-01-01 22:22:56,909.0,Completed,1120094,300035,0,1,APP1641,909.0,2017-01-01 22:05:04,Apple iPhone 7 Plus 32GB Silver,New Apple iPhone 32GB 7 plus free Plata,779.0,0,85651716,APP,Apple
300036,2017-01-01 22:36:25,30.73,Completed,1120097,300036,0,1,JBL0097,23.74,2017-01-01 22:07:07,JBL GO Bluetooth Speaker Blue,Compact Bluetooth Handsfree for iPhone iPad and iPod speaker.,29.99,1,5398,JBL,JBL
300033,2017-01-01 23:29:27,61.89,Completed,1120104,300033,0,1,TRK0009,28.49,2017-01-01 22:09:47,Bravo Trackr Locator Plata,Bluetooth locator objects APP for iPhone,29.99,0,11905404,TRK,TrackR
300040,2017-01-01 22:10:39,795.1,Completed,1120106,300040,0,4,WDT0141,107.34,2017-01-01 22:09:50,"WD Red 3TB 35 ""Mac PC hard drive and NAS",Western Digital hard drive designed for NAS 3TB (WD30EFRX).,129.0,1,12655397,WDT,Western Digital
300040,2017-01-01 22:10:39,795.1,Completed,1120107,300040,0,1,SYN0128,365.74,2017-01-01 22:10:06,Synology DS416 NAS server Mac and PC,Synology NAS server 4 bays and DLNA Media Center.,385.99,0,12175397,SYN,Synology
300046,2017-01-02 20:01:02,41.99,Completed,1120126,300046,0,1,APP0482,35.0,2017-01-01 22:18:34,Adapter Apple Lightning to SD Card Reader,Lightning connector adapter to SD card reader (MD822ZM / A).,35.0,0,5395,APP,Apple
300051,2017-01-01 22:59:01,49.73,Completed,1120139,300051,0,1,HTE0010,42.74,2017-01-01 22:26:03,BOBO Hyper VR Virtual Reality Glasses White Z4,Virtual reality goggles helmets volume settings button to set the compatible screen with all models of iPhone,49.95,0,11905404,HTE,Hyper Pearl
300054,2017-01-01 22:33:17,34.53,Completed,1120142,300054,0,1,PAC1873,27.54,2017-01-01 22:26:55,Tools Pack for Mac mini 2014 to present,portable kit of 14 tools + security + Screwdriver Tool for Mac mini,30.97,0,14305406,PAC,Pack
300055,2017-01-01 23:32:12,197.82,Completed,1120143,300055,0,1,PAC1504,24.69,2017-01-01 22:27:07,"IFixit iMac Pack Opening Tool to open iMac 27 ""Late 2012 and later + adhesive strips",Tool to open iMac Late 2012 and later + adhesive strips,28.98,1,14305406,PAC,Pack
300060,2017-01-01 22:45:54,49.73,Completed,1120151,300060,0,1,HTE0010,42.74,2017-01-01 22:32:22,BOBO Hyper VR Virtual Reality Glasses White Z4,Virtual reality goggles helmets volume settings button to set the compatible screen with all models of iPhone,49.95,0,11905404,HTE,Hyper Pearl
300055,2017-01-01 23:32:12,197.82,Completed,1120157,300055,0,1,IFX0150,12.25,2017-01-01 22:37:01,iFixit CuI ± a foam iMac,Molded foam to hold the screen iMac,12.95,1,14305406,IFX,iFixit
299466,2017-01-01 22:56:21,1758.0,Completed,1120161,299466,0,2,APP1648,879.0,2017-01-01 22:38:40,Apple iPhone 7 128GB Black,New Apple iPhone 7 Free Black 128GB,749.0,0,85641716,APP,Apple
299404,2017-01-01 22:59:31,415.11,Completed,1120180,299404,0,1,NTE0013,18.99,2017-01-01 22:50:25,"AdaptaDrive NewerTech adapter 2.5 ""to 3.5"" SATA",Adapter HDD / SSD 2.5 SATA 3.5 compatible with Mac Pro.,26.99,1,12755395,NTE,NewerTech
299404,2017-01-01 22:59:31,415.11,Completed,1120182,299404,0,1,OWC0100,47.49,2017-01-01 22:50:39,OWC In-line Digital Temperature Sensor Kit HDD iMac 2011,Kit temperature sensor for HDD iMac 21 inch and 27 inch 2011.,60.99,1,12755395,OWC,OWC
299404,2017-01-01 22:59:31,415.11,Completed,1120183,299404,0,1,SAM0075,310.64,2017-01-01 22:51:36,Samsung 850 EVO SSD Disk 1TB,SSD hard drive Mac and PC 25 inch 1TB SATA III with 3D V-NAND.,389.99,1,12215397,SAM,Samsung
300077,2017-01-01 23:10:13,101.98,Completed,1120185,300077,0,1,JBL0107,94.99,2017-01-01 22:52:37,JBL Flip 3 Bluetooth Speaker Black,Bluetooth wireless speaker for iPhone iPad and iPod.,129.99,1,5398,JBL,JBL
299404,2017-01-01 22:59:31,415.11,Completed,1120191,299404,0,1,KIN0156,37.99,2017-01-01 22:55:53,Mac memory Kingston 4GB SO-DIMM DDR3åÊ1333MhzåÊ,4GB RAM iMac (2011) Mac mini and MacBook Pro (2011).,35.53,0,1364,KIN,Kingston
300080,2017-01-01 23:03:02,61.98,Completed,1120192,300080,0,1,SNA0067,56.99,2017-01-01 22:56:23,Sena Correa Heritage Cognac 42mm Apple Watch,Original leather strap with visible seams for Apple Watch 42mm,69.95,0,2449,SNA,Sena
300085,2017-01-01 23:05:46,93.43,Completed,1120205,300085,0,1,OWC0085-4,86.44,2017-01-01 23:02:57,Mac OWC Memory 16GB (4x4GB) 1066MHz DDR3 DIMM,RAM 16GB (4x4GB) Mac Pro (2009/2010).,127.96,0,1364,OWC,OWC
300055,2017-01-01 23:32:12,197.82,Completed,1120220,300055,0,1,OWC0040-2,141.54,2017-01-01 23:13:39,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1600MHZ,RAM 16GB (2x8GB) MacBook Pro iMac and Mac mini (2012).,185.98,1,1364,OWC,OWC
299983,2017-01-01 23:24:53,273.59,Completed,1120232,299983,0,1,LGE0034,273.59,2017-01-01 23:22:06,"LG 29UM68-P Monitor 29 ""IPS widescreen UXGA Ultra",29-inch IPS monitor: color accuracy sRGB split screen with 99% for Mac and PC,299.0,0,1296,LGE,LG
300055,2017-01-01 23:32:12,197.82,Completed,1120239,300055,0,1,NTE0044,12.34,2017-01-01 23:24:12,"NewerTech windy 225 ""for iMac",Suction cup 225 inches for aluminum iMac.,11.99,1,14305406,NTE,NewerTech
300109,2017-01-01 23:46:17,71.48,Completed,1120261,300109,0,1,PHI0072,66.49,2017-01-01 23:38:07,Philips Hue bulbs 9.5W White Pack 2 Starter Kit + E27 A60 Bridge,Kit 2 bulbs E27 + white light controller Bridge,79.95,1,11905404,PHI,Philips
300110,2017-01-02 00:22:56,53.99,Completed,1120262,300110,0,1,LEX0028,53.99,2017-01-01 23:38:35,Lexar JumpDrive Lightning USB 3.0 M20i Pendrive 64GB,Pendrive USB 3.0 connector lightning and 64GB for iPhone / iPad.,89.99,0,42945397,LEX,Lexar
300126,2017-01-02 00:03:54,68.73,Completed,1120287,300126,0,1,LIF0112,61.74,2017-01-01 23:57:22,LifeProof Fre Submersible Case iPhone 5 / 5S Black,waterproof and extreme conditions Case for iPhone SE / 5s / 5,79.99,1,11865403,LIF,Lifeproof
300129,2017-01-02 00:02:06,23.98,Completed,1120291,300129,0,1,OWC0054,19.99,2017-01-01 23:59:42,"OWC SSD installation Kit for iMac 27 ""(2010) without tools",SSD installation kit without tools iMac 27-inch (model 2010),35.99,0,12755395,OWC,OWC
300123,2017-01-02 00:04:31,49.99,Completed,1120303,300123,0,1,IFX0024,49.99,2017-01-02 00:02:40,iFixit Complete kit Display Screen Change 4 Black iPhone,Replacement Kit tools for iPhone 4.,49.99,0,12645406,IFX,iFixit
300136,2017-01-02 00:22:24,16.98,Completed,1120311,300136,0,1,APP0697,12.99,2017-01-02 00:05:29,OEM USB Cable for iPhone iPad Dock and Apple iPod White Compatible,Cable OEM dock for iPhone iPad and iPod compatible USB Apple (unboxed),25.0,1,1230,APP,Apple
300149,2017-01-02 12:11:38,174.99,Completed,1120335,300149,0,1,WIT0031,174.99,2017-01-02 00:21:01,Withings Body Scale Cardio Bluetooth White,scale measuring cardiovascular health and body APP for iPad and iPhone,179.95,0,11905404,WIT,Withings
298161,2017-01-02 10:20:14,327.99,Completed,1120336,298161,0,1,APP0666,292.99,2017-01-02 00:21:05,AppleCare Protection MacBook Pro 15,Apple Care extended warranty MacBook Pro 15-inch and 15-inch MacBook Pro Retina,349.0,1,1231,APP,Apple
300152,2017-01-02 00:58:29,1538.0,Completed,1120341,300152,0,1,APP1645,769.0,2017-01-02 00:23:29,Apple iPhone 7 32GB Silver,New Apple iPhone 32GB Free Silver 7,639.0,1,85641716,APP,Apple
300152,2017-01-02 00:58:29,1538.0,Completed,1120344,300152,0,1,APP1647,769.0,2017-01-02 00:25:21,Apple iPhone 32GB Rose Gold 7,New Apple iPhone 32GB Rose Gold 7 Free,639.0,0,85641716,APP,Apple
298161,2017-01-02 10:20:14,327.99,Completed,1120348,298161,0,1,APP1572,35.01,2017-01-02 00:26:33,Apple Lightning to USB Cable 2m-C,Cable lightning to USB-C 2 m for iPhone iPad and iPod,39.0,1,1230,APP,Apple
300158,2017-01-02 00:36:39,289.0,Completed,1120351,300158,0,1,APP1211,219.0,2017-01-02 00:27:55,Apple TV 64GB media player,Apple multimedia player.,229.0,0,4259,APP,Apple
300158,2017-01-02 00:36:39,289.0,Completed,1120360,300158,0,2,APP1675,35.0,2017-01-02 00:30:48,Apple EarPods headphones with Lightning connector,Lightning headphone connector microphone and remote for iPhone iPad and iPod,35.0,1,5384,APP,Apple
300168,2017-01-02 00:51:31,149.99,Completed,1120371,300168,0,1,LOG0192,149.99,2017-01-02 00:40:56,Ultimate Ears Boom 2 Bluetooth Portable Speaker Green / Blue,Logitech Bluetooth speaker with Micro waterproof iPhone iPad and iPod USB.,209.0,0,5398,LOG,Logitech
300173,2017-01-02 00:59:21,37.97,Completed,1120378,300173,0,1,SAT0021,24.99,2017-01-02 00:47:43,Support Satechi iPhone Aluminum Silver,Stand with aluminum finish Lightning access to cable and non-slip surface for iPhone and iPod,34.99,1,5720,SAT,Satechi
300173,2017-01-02 00:59:21,37.97,Completed,1120389,300173,0,1,MOX0030,8.99,2017-01-02 00:54:27,Moxie Car Support for compatible iPhone Volante,Support for Car Steering Wheel for iPhone 5 / 5S / 6 / 6S / 6 Plus / 6s Plus.,9.99,0,14365395,MOX,Moxie
300179,2017-01-02 07:55:09,434.96,Completed,1120397,300179,0,1,OWC0037-2,148.99,2017-01-02 01:00:55,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1333MHZ,2x8GB RAM iMac (2010/2011) Mac mini (2011) and MacBook Pro (2011),199.98,0,1364,OWC,OWC
300179,2017-01-02 07:55:09,434.96,Completed,1120400,300179,0,1,OWC0007,39.99,2017-01-02 01:01:52,OWC Data Doubler Optical Bay adapter Macbook / Macbook Pro,Tray SuperDrive replacement hard disk or SSD.,72.99,1,12755395,OWC,OWC
300179,2017-01-02 07:55:09,434.96,Completed,1120401,300179,0,1,SEA0102,109.99,2017-01-02 01:02:29,"Seagate Barracuda 2TB Hard Drive 25 ""7mm",Internal Hard Drive 2TB 7mm and 25 for Mac and PC,129.99,0,12655397,SEA,Seagate
300184,2017-01-02 01:33:50,145.77,Completed,1120403,300184,0,1,TRA0030-A,145.77,2017-01-02 01:04:52,"Open - Transcend JetDrive Lite 330 256 GB Macbook Pro Retina 13 """,MLC memory card 256 GB Macbooks Retina 13 inches pulgadasLate 2012 - 2015 Early inches.,182.0,0,1298,TRA,Trascend
300185,2017-01-02 01:20:37,31.98,Completed,1120404,300185,0,1,SAT0025,24.99,2017-01-02 01:05:26,Satechi Apple Watch Support Aluminum Silver,Fulfill support with aluminum and charging cable slot for 38mm and 42mm Apple Watch,34.99,1,24215399,SAT,Satechi
300188,2017-01-02 01:13:45,132.89,Completed,1120409,300188,0,1,KAN0027,99.99,2017-01-02 01:09:22,Kanex adapter Thunderbolt to eSATA + USB 3.0,Thunderbolt adapter cable to eSATA + USB 3.0.,104.99,1,12585395,KAN,Kanex
300189,2017-01-02 01:11:51,65.99,Completed,1120410,300189,0,1,PAC0023,65.99,2017-01-02 01:10:09,OWC Data Doubler Pack MacBook / MacBook Pro,Pack Replacement Superdrive for SSD / HDD + box Super Slim Superdrive + Tools.,107.99,1,12755395,PAC,Pack
300188,2017-01-02 01:13:45,132.89,Completed,1120414,300188,0,1,NTE0012,32.9,2017-01-02 01:11:39,NewerTech universal adapter IDE / SATA to USB 3.0,High speed universal adapter HDD / SSD to USB 3.0.,54.99,1,1325,NTE,NewerTech
300192,2017-01-02 01:17:22,83.88,Completed,1120415,300192,0,1,WOE0012,16.99,2017-01-02 01:12:02,Wowewa Protector Tempered Glass iPhone 6s Plus / 6 Plus 3D White,3D tempered glass protector: covers all edges for iPhone 6s Plus / 6 Plus,16.99,0,13555403,WOE,Wowewa
300192,2017-01-02 01:17:22,83.88,Completed,1120416,300192,0,1,WOE0011,16.99,2017-01-02 01:12:13,Wowewa Protector Tempered Glass iPhone 6s Plus / 6 Plus 3D Black,3D tempered glass protector: covers all edges for iPhone 6s Plus / 6 Plus,16.99,0,13555403,WOE,Wowewa
300193,2017-01-02 01:16:46,225.98,Completed,1120419,300193,0,2,WDT0141,112.99,2017-01-02 01:13:10,"WD Red 3TB 35 ""Mac PC hard drive and NAS",Western Digital hard drive designed for NAS 3TB (WD30EFRX).,129.0,1,12655397,WDT,Western Digital
300192,2017-01-02 01:17:22,83.88,Completed,1120421,300192,0,1,PHI0061,49.9,2017-01-02 01:13:59,Philips HUE Bridge 2.0 for lamps and bulbs Hue,Bridge intelligent control of lights and accessories compatible with HomeKit Hue,59.95,1,11905404,PHI,Philips
300199,2017-01-02 01:30:20,45.0,Completed,1120434,300199,0,1,APP1778,45.0,2017-01-02 01:26:25,Apple Leather Case iPhone Case Black,And microfiber leather case for iPhone Premium SE,45.0,1,11865403,APP,Apple
300179,2017-01-02 07:55:09,434.96,Completed,1120441,300179,0,1,SAM0069,135.99,2017-01-02 01:32:01,256GB Samsung SSD 850 PRO,SSD 256 GB 3D VNAND.,139.99,0,12215397,SAM,Samsung
300203,2017-01-02 01:38:22,73.92,Completed,1120442,300203,0,1,ELG0040,29.74,2017-01-02 01:34:45,Elgato Eve Door & Window Sensor Wireless Contact,door and window sensor app for iPhone and iPad Apple Watch Kit,39.95,1,11905404,ELG,Elgato
300203,2017-01-02 01:38:22,73.92,Completed,1120443,300203,0,1,ELG0038,37.18,2017-01-02 01:35:00,Elgato Eve Wireless Weather Sensor External,Pressure sensor air temperature and humidity for iPhone iPad iPod Touch and Apple Watch.,49.95,1,11905404,ELG,Elgato
300207,2017-01-02 12:49:56,106.99,Completed,1120449,300207,0,1,SAM0073,101.99,2017-01-02 01:39:02,Samsung 850 EVO SSD Disk 250GB,SSD hard drive Mac and PC 25 inch 250GB SATA III with 3D V-NAND.,107.99,1,12215397,SAM,Samsung
300208,2017-01-02 10:12:26,49.9,Completed,1120450,300208,0,1,PHI0061,49.9,2017-01-02 01:39:05,Philips HUE Bridge 2.0 for lamps and bulbs Hue,Bridge intelligent control of lights and accessories compatible with HomeKit Hue,59.95,1,11905404,PHI,Philips
300213,2017-01-02 01:52:56,64.98,Completed,1120465,300213,0,1,TIG0024,34.99,2017-01-02 01:44:54,Tigra iPhone Bike Stand + Case 8/7 / 6s / 6,Waterproof Case for iPhone 6 bicycle stand.,39.99,0,11865403,TIG,Tigra
300213,2017-01-02 01:52:56,64.98,Completed,1120466,300213,0,1,HTE0008,29.99,2017-01-02 01:45:31,Hyper Pearl 3000mAh USB Battery mirror and Gold,Mirror + Portable 3000mAh USB (2.1A) battery cables multiconnect for iPhone,34.95,0,1515,HTE,Hyper Pearl
300218,2017-01-02 01:58:23,99.99,Completed,1120477,300218,0,1,APP1465,99.99,2017-01-02 01:55:55,Spanish Keyboard Keyboard Magic Apple Mac (OEM),Spanish Keyboard Mac and Apple iPad Ultrathin Bluetooth (unboxed),119.0,1,13855401,APP,Apple
300223,2017-01-02 02:15:25,36.98,Completed,1120485,300223,0,1,OTT0093,32.99,2017-01-02 02:11:09,OtterBox Strada Leather Folio Case Black iPhone 6,Resistant cover card slot for iPhone 6.,49.99,0,11865403,OTT,Otterbox
300235,2017-01-02 03:39:21,84.99,Completed,1120506,300235,0,1,WAC0172,84.99,2017-01-02 03:23:43,Education - Wacom Intuos Creative Art Pen & Touch S Black,Graphic tablet with pen and touch digital toolbox for Mac and PC.,99.99,0,1405,WAC,Wacom
300241,2017-01-02 05:02:29,49.99,Completed,1120516,300241,0,1,NOM0015,49.99,2017-01-02 04:57:37,Nomad Pod battery charging dock Apple Watch Gray Space,portable charging station and aluminum Apple Watch.,59.95,0,24215399,NOM,Nomad
296611,2017-01-02 05:41:19,112.99,Completed,1120522,296611,0,1,FCM0009-2,112.99,2017-01-02 05:36:01,FCM Mac Memory 8GB (2x4GB) 800MHz DDR2 FB-DIMM,RAM 8GB (2x4GB) for Mac Pro 8-core.,119.98,0,1364,FCM,FCM
300252,2017-01-02 08:08:23,49.99,Completed,1120542,300252,0,1,SAN0133,49.99,2017-01-02 07:56:50,Sandisk iXpand Lightning to USB 3.0 32GB,32GB storage unit for iPhone and iPad,49.99,0,42945397,SAN,SanDisk
300254,2017-01-02 08:07:34,55.99,Completed,1120547,300254,0,1,APP0023,55.99,2017-01-02 08:01:14,Apple Mac Keyboard Keypad Spanish,USB ultrathin keyboard Apple Mac Spanish.,59.0,0,13855401,APP,Apple
300262,2017-01-02 08:37:35,89.9,Completed,1120567,300262,0,1,LOG0217,89.9,2017-01-02 08:28:53,Logitech Wireless Keyboard K780 Black Multi Device,Spanish Bluetooth keyboard works with 3 different devices simultaneously iPhone and iPad for Mac,115.0,1,13855401,LOG,Logitech
300263,2017-01-02 08:35:18,53.99,Completed,1120569,300263,0,1,LEX0028,53.99,2017-01-02 08:30:04,Lexar JumpDrive Lightning USB 3.0 M20i Pendrive 64GB,Pendrive USB 3.0 connector lightning and 64GB for iPhone / iPad.,89.99,0,42945397,LEX,Lexar
300265,2017-01-02 08:37:26,177.0,Completed,1120575,300265,0,1,APP1210,172.0,2017-01-02 08:35:26,Apple TV 32GB media player,Apple multimedia player.,179.0,0,4259,APP,Apple
300268,2017-01-02 08:49:04,26.98,Completed,1120584,300268,0,1,APP0927,19.99,2017-01-02 08:40:39,EarPods Apple Headphones with Remote and Mic (OEM),EarPods headphones Apple iPhone iPad and iPod with microphone and remote control,35.0,1,5384,APP,Apple
300271,2017-01-02 08:55:32,34.98,Completed,1120598,300271,0,1,GRT0426,22.99,2017-01-02 08:54:23,Griffin iTrip Bluetooth Clip Headset Adapter,Bluetooth adapter for headphones with playback controls and built-in microphone,24.95,1,14365395,GRT,Griffin
300273,2017-01-02 09:02:38,482.0,Completed,1120608,300273,0,1,LGE0035,482.0,2017-01-02 08:57:31,"LG 27UD68-W Monitor 27 ""4K UHD sRGB 99%",IPS Monitor 27-inch 4K Ultra HD for Mac and PC.,499.0,0,1296,LGE,LG
300281,2017-01-02 14:53:22,55.97,Completed,1120618,300281,0,1,APP0927,19.99,2017-01-02 09:08:57,EarPods Apple Headphones with Remote and Mic (OEM),EarPods headphones Apple iPhone iPad and iPod with microphone and remote control,35.0,1,5384,APP,Apple
300257,2017-01-02 09:37:38,37.97,Completed,1120621,300257,0,1,BEL0171,24.99,2017-01-02 09:10:51,Belkin Slim-Fit Armband Plus iPhone 6 / 6S Black,Bracelet perfect fit for iPhone 6 / 6S.,24.99,0,5405,BEL,Belkin
300290,2017-01-02 09:36:20,34.97,Completed,1120639,300290,0,1,SPE0168,19.99,2017-01-02 09:24:14,Speck CandyShell iPhone 6 / 6S Transparent,ultra-skid resistant transparent iPhone housing 6 / 6s,24.95,0,11865403,SPE,Spek SeeThru
300257,2017-01-02 09:37:38,37.97,Completed,1120642,300257,0,1,TPL0038,7.99,2017-01-02 09:25:52,TP-LINK Cable 1m White Lightning IFM,USB charging cable and Lightning 1 meter long with MFi certified for iPhone iPad and iPod,12.99,0,1230,TPL,TP-Link
300290,2017-01-02 09:36:20,34.97,Completed,1120644,300290,0,1,MOX0015,7.99,2017-01-02 09:26:53,Moxie 2.5D Tempered glass iPhone 6 / 6S,Screen Saver tempered glass for iPhone 6 / 6S.,9.99,0,13555403,MOX,Moxie
300304,2017-01-02 09:54:28,68.99,Completed,1120665,300304,0,1,FCM0016-2,68.99,2017-01-02 09:47:03,Mac memory FCM 8GB (2x4GB) SO-DIMM DDR3 1333MHz,8GB RAM iMac (2010/11) Mac mini (2011) and MacBook Pro (2011),78.0,0,1364,FCM,FCM
300306,2017-01-02 09:56:35,59.0,Completed,1120668,300306,0,1,APP1043,59.0,2017-01-02 09:52:08,Apple USB-C Multiport Digital AV Adapter,C USB-HDMI adapter for MacBook high resolution.,79.0,1,12585395,APP,Apple
300309,2017-01-02 10:02:42,59.97,Completed,1120673,300309,0,1,OTT0136,19.99,2017-01-02 09:54:16,Otterbox iPhone Case Symmetry 2.0 SE / 5s / 5 Rosa,resistant cover and thin beveled edges for iPhone SE / 5s / 5,34.99,0,11865403,OTT,Otterbox
300309,2017-01-02 10:02:42,59.97,Completed,1120674,300309,0,1,APP0698,14.99,2017-01-02 09:54:57,Apple Lightning Cable Connector to USB 1m White (OEM),Apple Lightning USB Cable 1 meter to charge and sync iPhone iPad and iPod,25.0,1,1230,APP,Apple
300310,2017-01-02 10:00:21,96.98,Completed,1120676,300310,0,1,WIT0030,66.99,2017-01-02 09:56:30,Monitor activity Withings Go Black,Activity Monitor E-ink screen for iPhone and iPod,49.95,0,11905404,WIT,Withings
300310,2017-01-02 10:00:21,96.98,Completed,1120677,300310,0,1,HTE0009,29.99,2017-01-02 09:57:45,Hyper Pearl 3000mAh USB Battery mirror and Silver,Mirror + Portable 3000mAh USB (2.4A) battery cables for iPhone,34.95,0,1515,HTE,Hyper Pearl
300309,2017-01-02 10:02:42,59.97,Completed,1120680,300309,0,1,SAT0023,24.99,2017-01-02 09:58:34,Satechi Support iPhone Aluminum Gray Space,Stand with aluminum finish Lightning access to cable and non-slip surface for iPhone and iPod,34.99,1,5720,SAT,Satechi
300314,2017-01-02 10:08:31,265.98,Completed,1120684,300314,0,1,PAC0623,186.99,2017-01-02 10:02:06,Samsung SSD 850 expansion kit EVO 500GB + OWC Mount Pro for Mac Pro 2009 to 2012,500GB SSD expansion kit + Adapter Mount Pro for Mac Pro Early 2009 to Mid 2012,215.98,1,1433,PAC,Pack
300314,2017-01-02 10:08:31,265.98,Completed,1120687,300314,0,1,OWC0181-2,78.99,2017-01-02 10:02:32,Mac OWC Memory 16GB (2x8GB) 1066MHz DDR3 DIMM,RAM 16GB (2x8GB) Dual Rank ECC-R for Mac Pro (2009/2010).,99.98,1,1364,OWC,OWC
300315,2017-01-02 11:02:23,47.97,Completed,1120688,300315,0,2,APP0927,19.99,2017-01-02 10:02:46,EarPods Apple Headphones with Remote and Mic (OEM),EarPods headphones Apple iPhone iPad and iPod with microphone and remote control,35.0,1,5384,APP,Apple
300317,2017-01-02 10:09:20,159.98,Completed,1120692,300317,0,2,TRA0010,79.99,2017-01-02 10:04:25,"Transcend JetDrive Lite 130 128GB Macbook Air 13 """,MLC memory card 128 GB macbook 13 inches.,90.0,1,57445397,TRA,Trascend
300319,2017-01-02 10:16:08,119.99,Completed,1120694,300319,0,1,WIT0029,119.99,2017-01-02 10:07:21,Withings Body Scale Black,measurement scale APP for iPad and iPhone,129.95,0,11905404,WIT,Withings
300320,2017-01-02 10:15:37,31.98,Completed,1120696,300320,0,1,IFX0035,24.99,2017-01-02 10:08:22,Full iFixit Battery Kit iPhone 5C battery change,Battery replacement kit with tools for iPhone 5C.,24.95,1,12645406,IFX,iFixit
300323,2017-01-02 10:14:00,339.99,Completed,1120702,300323,0,1,OWC0189,339.99,2017-01-02 10:09:22,SSD upgrade kit OWC Aura Pro 6G 240GB MacBook Pro Retina and MacBook Air 2013 to 2015,240GB SSD hard drive for MacBook Pro Retina Late 2015 and Mid 2013 Mid 2013 MacBook Air tools Early 2015,423.99,0,12215397,OWC,OWC
